index,Price Date,Temp_Max,Temp_Avg,Temp_Min,Dew_Max,Dew_Avg,Dew_Min,Humid_Max,Humid_Avg,Humid_Min,Wind_Max,Wind_Avg,Wind_Min,Pressure_Avg,Precipitation_Total
0,2,91.87037037037035,82.44740740740738,68.07777777777778,46.422222222222224,56.292222222222186,46.422222222222224,66.84444444444446,47.63000000000004,28.25185185185185,13.377777777777776,5.474814814814817,1.3555555555555556,28.243703703703705,0.0
1,14,90.59629629629629,81.15333333333326,67.16296296296296,46.418518518518525,56.10814814814814,46.418518518518525,68.3037037037037,48.89037037037039,29.092592592592588,13.011111111111115,5.365925925925927,1.374074074074074,28.26222222222223,0.0
2,3,88.71851851851852,79.13851851851844,64.8888888888889,46.27777777777778,55.981111111111076,46.27777777777778,71.43333333333334,51.1155555555556,30.177777777777774,12.529629629629632,5.0922222222222215,1.2037037037037035,28.40185185185189,0.0
3,6,88.37407407407406,78.78259259259252,64.55185185185185,46.2962962962963,56.031481481481464,46.2962962962963,72.01851851851852,51.57111111111114,30.42962962962963,12.485185185185184,5.075185185185185,1.2,28.40407407407412,0.0
4,7,84.96666666666667,75.50037037037038,61.67037037037037,45.440740740740736,55.1248148148148,45.440740740740736,75.15925925925926,53.754814814814885,31.529629629629632,11.566666666666665,4.946666666666662,1.174074074074074,28.441111111111148,0.0
5,8,84.89259259259259,75.4325925925926,61.9037037037037,45.577777777777776,55.027407407407395,45.577777777777776,75.07037037037038,53.70888888888896,31.603703703703705,11.566666666666665,4.947037037037032,1.174074074074074,28.442962962963005,0.0
6,9,84.8037037037037,75.34666666666669,61.81851851851852,45.49629629629629,54.93851851851851,45.49629629629629,75.04444444444445,53.69370370370378,31.6,11.555555555555555,4.926666666666662,1.1629629629629628,28.444814814814855,0.0
7,12,84.58148148148149,75.1070370370371,61.57037037037037,45.21851851851852,54.70074074074073,45.21851851851852,75.11851851851851,53.67148148148154,31.537037037037038,11.485185185185184,4.8477777777777735,1.0851851851851853,28.45000000000004,0.0
8,13,84.48888888888891,75.01333333333338,61.477777777777774,45.159259259259265,54.631481481481465,45.159259259259265,75.12962962962962,53.69222222222229,31.559259259259264,10.91851851851852,4.815925925925923,1.0629629629629629,28.45148148148152,0.0
9,14,84.41111111111111,74.92111111111116,61.37777777777778,45.0925925925926,54.56555555555554,45.0925925925926,75.16666666666667,53.71851851851858,31.57037037037037,10.903703703703703,4.802962962962961,1.0518518518518518,28.452962962963,0.0
10,15,84.33333333333333,74.84555555555558,61.5962962962963,45.2037037037037,54.49518518518517,45.2037037037037,75.23333333333333,53.72629629629635,31.63333333333333,10.877777777777776,4.791851851851852,1.0444444444444445,28.454814814814853,0.0
11,16,84.24814814814816,74.77481481481483,61.511111111111106,45.077777777777776,54.3885185185185,45.077777777777776,75.23703703703706,53.67777777777784,31.58888888888889,10.825925925925924,4.782592592592591,1.037037037037037,28.45629629629633,0.0
12,17,84.17407407407406,74.70074074074077,61.440740740740736,44.977777777777774,54.301481481481474,44.977777777777774,75.17037037037036,53.65222222222227,31.566666666666666,10.792592592592593,4.771111111111111,1.037037037037037,28.45740740740744,0.0
13,19,84.02222222222224,74.54518518518522,61.255555555555546,44.84814814814815,54.1648148148148,44.84814814814815,75.21481481481482,53.655185185185225,31.562962962962967,10.766666666666667,4.757777777777776,1.037037037037037,28.460000000000033,0.0
14,20,83.95925925925926,74.48111111111116,61.16666666666666,44.74814814814815,54.07703703703703,44.74814814814815,75.25555555555556,53.62925925925931,31.537037037037038,10.762962962962964,4.7481481481481485,1.025925925925926,28.46111111111114,0.0
15,24,83.84814814814816,74.36703703703708,61.011111111111106,44.25185185185185,53.660370370370366,44.25185185185185,74.76666666666667,53.17037037037043,31.16296296296296,10.511111111111113,4.712222222222222,0.9851851851851852,28.471851851851874,0.0
16,26,83.84444444444446,74.35000000000002,61.22962962962963,44.25925925925926,53.43481481481483,44.25925925925926,74.48888888888891,52.8070370370371,31.062962962962967,10.488888888888887,4.6933333333333325,0.9703703703703704,28.474814814814838,0.0
