index,Price Date,Temp_Max,Temp_Avg,Temp_Min,Dew_Max,Dew_Avg,Dew_Min,Humid_Max,Humid_Avg,Humid_Min,Wind_Max,Wind_Avg,Wind_Min,Pressure_Avg,Precipitation_Total
0,1,88.68095238095238,80.24285714285716,73.42380952380952,69.44761904761904,72.65857142857145,69.44761904761904,94.62380952380951,79.1895238095238,59.44285714285714,12.276190476190473,5.330476190476189,0.9142857142857144,29.678571428571363,0.0
1,2,88.59523809523809,80.12952380952382,73.28571428571429,69.30952380952381,72.52476190476193,69.30952380952381,94.62380952380951,79.14047619047619,59.34761904761905,12.242857142857142,5.3114285714285705,0.9142857142857144,29.680476190476128,0.0
2,3,88.49047619047619,80.00904761904762,73.14285714285714,69.15238095238095,72.38095238095242,69.15238095238095,94.62380952380951,79.09190476190476,59.26666666666666,12.204761904761904,5.294285714285712,0.9142857142857144,29.683333333333273,0.0
3,4,88.3857142857143,79.8904761904762,73.0047619047619,68.99047619047619,72.23000000000002,68.99047619047619,94.59523809523809,79.01285714285716,59.14285714285714,12.195238095238096,5.288571428571426,0.9142857142857144,29.686666666666607,0.0
4,5,88.3,79.78571428571429,72.85714285714286,68.83333333333333,72.0914285714286,68.83333333333333,94.59523809523809,78.92571428571429,59.038095238095245,12.185714285714285,5.29095238095238,0.9142857142857144,29.68952380952375,0.0
5,7,88.17619047619047,79.60857142857147,72.6,68.56666666666666,71.82857142857145,68.56666666666666,94.53809523809522,78.71619047619052,58.76190476190475,12.157142857142857,5.270476190476189,0.9142857142857144,29.695238095238036,0.0
6,8,88.08095238095238,79.52571428571432,72.48571428571428,68.44761904761904,71.71000000000002,68.44761904761904,94.5095238095238,78.61809523809526,58.65714285714286,12.128571428571426,5.257142857142857,0.9142857142857144,29.698095238095185,0.0
7,9,87.9761904761905,79.40476190476194,72.36190476190477,68.31904761904761,71.5866666666667,68.31904761904761,94.48095238095236,78.60238095238097,58.6,12.1,5.217619047619046,0.8857142857142857,29.70095238095233,0.0
8,10,87.85714285714286,79.27476190476193,72.21904761904761,68.22380952380952,71.46714285714289,68.22380952380952,94.5047619047619,78.62,58.585714285714296,12.080952380952379,5.19142857142857,0.8857142857142857,29.703809523809472,0.0
9,11,87.70952380952382,79.12238095238095,72.07619047619048,68.1,71.33047619047622,68.1,94.55238095238096,78.6447619047619,58.56666666666667,12.061904761904762,5.166666666666665,0.8857142857142857,29.709523809523763,0.0
10,12,87.58095238095238,78.97761904761907,71.92380952380952,67.99523809523811,71.2061904761905,67.99523809523811,94.54761904761904,78.66857142857144,58.57619047619048,12.476190476190474,5.148571428571427,0.8714285714285714,29.711904761904712,0.0
11,14,87.3952380952381,78.74095238095241,71.64285714285714,67.77619047619048,70.96476190476193,67.77619047619048,94.54761904761904,78.64142857142858,58.47142857142857,12.419047619047621,5.116190476190473,0.8571428571428571,29.71619047619043,0.0
12,15,87.25714285714285,78.61476190476192,71.49047619047619,67.63333333333334,70.82238095238097,67.63333333333334,94.4904761904762,78.59714285714288,58.44285714285714,12.404761904761903,5.108571428571426,0.8571428571428571,29.718571428571376,0.0
13,16,87.16190476190478,78.51428571428572,71.35238095238095,67.48095238095237,70.66666666666669,67.48095238095237,94.43333333333334,78.4657142857143,58.271428571428565,12.395238095238097,5.098095238095237,0.8571428571428571,29.720476190476145,0.0
14,17,87.0857142857143,78.41571428571429,71.21428571428571,67.32857142857142,70.52523809523811,67.32857142857142,94.40476190476191,78.36238095238097,58.0952380952381,12.361904761904762,5.077619047619045,0.8571428571428571,29.721904761904717,0.0
15,18,87.0,78.30857142857144,71.08571428571429,67.19047619047619,70.39476190476192,67.19047619047619,94.40476190476191,78.30476190476192,57.99523809523809,12.342857142857143,5.051904761904759,0.8428571428571429,29.723809523809475,0.0
