index,Price Date,Temp_Max,Temp_Avg,Temp_Min,Dew_Max,Dew_Avg,Dew_Min,Humid_Max,Humid_Avg,Humid_Min,Wind_Max,Wind_Avg,Wind_Min,Pressure_Avg,Precipitation_Total
0,2,88.44074074074074,80.75703703703691,71.38518518518518,60.43703703703704,64.25925925925912,60.43703703703704,81.57407407407408,62.62962962962955,45.5925925925926,7.340740740740742,4.675185185185176,2.3740740740740742,0.0,0.0
1,3,88.32962962962965,80.63592592592578,71.25555555555556,60.4,64.21111111111097,60.4,81.68518518518519,62.755555555555475,45.72962962962963,7.340740740740742,4.670740740740731,2.3666666666666667,0.0,0.0
2,4,88.25925925925924,80.52407407407392,71.1,60.32222222222222,64.14074074074061,60.32222222222222,81.8888888888889,62.852962962962884,45.71111111111111,7.337037037037038,4.657777777777769,2.348148148148148,0.0,0.0
3,5,88.5074074074074,80.73999999999985,71.28888888888889,60.48518518518519,64.32222222222208,60.48518518518519,82.25925925925925,63.13370370370361,45.8962962962963,7.366666666666666,4.670740740740731,2.351851851851852,0.0,0.0
4,6,88.39629629629628,80.6096296296295,71.13703703703703,60.45555555555556,64.29629629629616,60.45555555555556,82.5,63.31703703703696,46.022222222222226,7.351851851851853,4.640370370370363,2.3037037037037043,0.0,0.0
5,7,88.63333333333334,80.81703703703691,71.31481481481481,60.63333333333333,64.48333333333319,60.63333333333333,82.87037037037038,63.62814814814806,46.25185185185185,7.381481481481482,4.661851851851843,2.3222222222222224,0.0,0.0
6,8,88.52592592592595,80.67740740740723,71.14074074074074,60.62962962962962,64.48888888888875,60.62962962962962,83.16296296296295,63.847777777777694,46.3962962962963,7.377777777777778,4.645185185185175,2.3,0.0,0.0
7,9,88.4074074074074,80.56074074074057,71.05555555555556,60.64074074074074,64.46851851851838,60.64074074074074,83.16296296296295,63.96999999999992,46.54074074074074,7.396296296296296,4.6492592592592485,2.3037037037037043,0.0,0.0
8,10,88.27777777777777,80.44962962962947,70.96666666666667,60.63703703703704,64.43111111111098,60.63703703703704,83.16296296296295,64.0577777777777,46.659259259259265,7.411111111111111,4.656296296296287,2.311111111111111,0.0,0.0
9,12,88.02592592592595,80.19888888888873,70.69259259259259,60.54444444444446,64.3285185185184,60.54444444444446,83.51481481481481,64.30518518518511,46.83333333333334,7.4,4.642222222222213,2.2962962962962963,0.0,0.0
10,13,87.89629629629628,80.0740740740739,70.6037037037037,60.56296296296296,64.31629629629616,60.56296296296296,83.56666666666666,64.45962962962955,47.01481481481481,7.355555555555554,4.621851851851842,2.2962962962962963,0.0,0.0
11,14,87.76666666666668,79.95925925925908,70.51851851851852,60.56296296296296,64.29666666666654,60.56296296296296,83.81481481481481,64.59185185185177,47.085185185185175,7.377777777777778,4.635555555555546,2.314814814814815,0.0,0.0
12,15,87.63333333333334,79.81740740740725,70.37777777777778,60.50370370370371,64.22629629629617,60.50370370370371,83.81481481481481,64.6862962962962,47.16666666666666,7.385185185185184,4.623333333333324,2.3,0.0,0.0
13,16,87.87407407407406,80.01370370370354,70.52222222222224,60.64444444444445,64.37555555555542,60.64444444444445,84.18518518518519,64.94555555555546,47.31111111111111,7.407407407407407,4.630740740740731,2.3,0.0,0.0
14,17,87.76666666666668,79.89629629629613,70.3962962962963,60.67407407407408,64.39777777777765,60.67407407407408,84.43333333333334,65.14925925925918,47.45555555555556,7.374074074074074,4.604814814814805,2.2777777777777777,0.0,0.0
15,18,87.65185185185184,79.79333333333318,70.3,60.71111111111111,64.42629629629617,60.71111111111111,84.66666666666667,65.32703703703696,47.60740740740741,7.351851851851853,4.588148148148138,2.2666666666666666,0.0,0.0
16,19,87.55185185185185,79.6666666666665,70.15185185185184,60.7037037037037,64.43814814814803,60.7037037037037,84.92962962962962,65.53740740740731,47.744444444444454,7.344444444444443,4.5774074074073985,2.2592592592592595,0.0,0.0
17,20,87.44074074074074,79.55999999999985,70.07407407407408,60.76296296296297,64.46851851851838,60.76296296296297,85.07407407407408,65.70962962962955,47.87037037037037,7.333333333333332,4.566296296296287,2.2555555555555555,0.0,0.0
18,21,87.32222222222221,79.45555555555539,69.99259259259259,60.7962962962963,64.50037037037025,60.7962962962963,85.28148148148149,65.90222222222212,47.992592592592594,7.374074074074074,4.5840740740740635,2.2555555555555555,0.0,0.0
19,23,87.08148148148148,79.24703703703688,69.85185185185185,60.78148148148148,64.46777777777766,60.78148148148148,85.58888888888889,66.26629629629619,48.344444444444434,7.351851851851853,4.557407407407396,2.2222222222222223,0.0,0.0
20,24,86.95185185185187,79.12259259259244,69.76666666666667,60.75185185185185,64.4433333333332,60.75185185185185,85.74074074074075,66.48185185185176,48.6,7.24074074074074,4.524074074074063,2.2222222222222223,0.0,0.0
21,25,86.81111111111113,78.99222222222207,69.65555555555554,60.744444444444454,64.41296296296282,60.744444444444454,85.87037037037038,66.66888888888879,48.81111111111111,7.2518518518518515,4.527037037037028,2.2222222222222223,0.0,0.0
22,26,86.67777777777779,78.85407407407392,69.52592592592593,60.66296296296297,64.34185185185173,60.66296296296297,86.02592592592595,66.80888888888879,48.874074074074066,7.248148148148148,4.521481481481471,2.2185185185185183,0.0,0.0
23,27,86.53333333333332,78.70962962962949,69.37037037037037,60.57037037037037,64.25370370370358,60.57037037037037,86.16296296296295,66.91888888888879,48.95925925925926,7.237037037037037,4.506666666666657,2.214814814814815,0.0,0.0
24,28,86.42592592592592,78.60148148148133,69.25555555555556,60.51481481481481,64.1748148148147,60.51481481481481,86.22222222222223,66.97888888888879,49.022222222222226,7.2333333333333325,4.48888888888888,2.1962962962962957,0.0,0.0
25,29,86.3,78.47629629629614,69.12222222222222,60.422222222222224,64.081111111111,60.422222222222224,86.3074074074074,67.04851851851842,49.03333333333333,7.211111111111111,4.476666666666658,2.188888888888889,0.0,0.0
