index,Price Date,Temp_Max,Temp_Avg,Temp_Min,Dew_Max,Dew_Avg,Dew_Min,Humid_Max,Humid_Avg,Humid_Min,Wind_Max,Wind_Avg,Wind_Min,Pressure_Avg,Precipitation_Total
0,1,62.4,54.96925925925928,44.87962962962962,36.48888888888889,41.33962962962962,36.48888888888889,52.25925925925926,38.308148148148106,24.81851851851852,6.688888888888888,2.395925925925926,0.18888888888888888,19.38648148148145,0.0
1,2,62.559259259259264,55.09555555555557,44.97222222222222,36.55740740740741,41.42018518518517,36.55740740740741,52.39259259259259,38.392037037037,24.85185185185185,6.698148148148147,2.3974074074074068,0.18888888888888888,19.44018518518515,0.0
2,3,62.71481481481482,55.221111111111135,45.07222222222222,36.63703703703704,41.50666666666665,36.63703703703704,52.535185185185185,38.48444444444441,24.89814814814815,6.707407407407408,2.3988888888888886,0.18888888888888888,19.493888888888854,0.0
3,5,63.018518518518526,55.473518518518546,45.272222222222226,36.80185185185185,41.689074074074064,36.80185185185185,52.82962962962963,38.683148148148106,25.014814814814816,6.722222222222222,2.4042592592592595,0.18888888888888888,19.596666666666632,0.0
4,7,63.32037037037037,55.72962962962965,45.47962962962963,36.96666666666667,41.87907407407406,36.96666666666667,53.11851851851853,38.88796296296293,25.13333333333333,6.751851851851852,2.4135185185185186,0.18888888888888888,19.703703703703667,0.0
5,8,63.46296296296296,55.846851851851866,45.57592592592592,37.03888888888889,41.96166666666665,37.03888888888889,53.27037037037037,38.98666666666663,25.18148148148148,6.762962962962963,2.416481481481481,0.18888888888888888,19.757222222222182,0.0
6,9,63.60925925925926,55.96759259259261,45.672222222222224,37.11851851851853,42.04796296296295,37.11851851851853,53.41296296296297,39.08611111111108,25.237037037037037,6.772222222222222,2.4198148148148144,0.18888888888888888,19.810740740740698,0.0
7,10,63.75925925925926,56.08870370370373,45.768518518518526,37.20185185185185,42.13462962962961,37.20185185185185,53.555555555555564,39.18611111111107,25.292592592592587,6.785185185185185,2.4231481481481483,0.18888888888888888,19.86425925925922,0.0
8,14,64.36481481481482,56.604259259259294,46.185185185185176,37.572222222222216,42.55018518518517,37.572222222222216,54.2,39.66277777777774,25.594444444444445,6.8351851851851855,2.438703703703704,0.18888888888888888,20.07833333333329,0.0
9,15,64.51111111111109,56.72685185185188,46.285185185185185,37.655555555555566,42.63796296296295,37.655555555555566,54.33333333333334,39.76055555555553,25.653703703703705,6.844444444444443,2.440185185185185,0.18888888888888888,20.132037037036994,0.0
10,16,64.66111111111111,56.85055555555558,46.385185185185186,37.727777777777774,42.7211111111111,37.727777777777774,54.46666666666667,39.85018518518515,25.70555555555556,6.853703703703704,2.4424074074074067,0.18888888888888888,20.185555555555517,0.0
11,17,64.82037037037037,56.979259259259294,46.48518518518519,37.8037037037037,42.80629629629629,37.8037037037037,54.6,39.93444444444441,25.74814814814815,6.859259259259258,2.4448148148148143,0.18888888888888888,20.239074074074036,0.0
12,18,64.97592592592592,57.108333333333356,46.58703703703704,37.875925925925934,42.8874074074074,37.875925925925934,54.71666666666667,40.01018518518514,25.788888888888888,6.87037037037037,2.4487037037037034,0.18888888888888888,20.292592592592552,0.0
13,19,65.13518518518518,57.236666666666686,46.68888888888889,37.94814814814815,42.96999999999999,37.94814814814815,54.85,40.09166666666663,25.829629629629633,6.938888888888888,2.4520370370370363,0.18888888888888888,20.346111111111068,0.0
14,21,65.46481481481483,57.500740740740774,46.88148148148147,38.07777777777777,43.13037037037035,38.07777777777777,55.125925925925934,40.24277777777775,25.88703703703704,6.972222222222222,2.461481481481481,0.18888888888888888,20.453148148148106,0.0
15,23,65.77962962962962,57.77129629629631,47.10740740740741,38.268518518518526,43.338518518518505,38.268518518518526,55.42407407407408,40.45518518518516,26.012962962962966,7.022222222222222,2.474814814814814,0.18888888888888888,20.560185185185137,0.0
16,24,65.93518518518519,57.90555555555557,47.224074074074075,38.37037037037037,43.44888888888888,38.37037037037037,55.60925925925926,40.57685185185183,26.09074074074075,7.038888888888889,2.482592592592592,0.18888888888888888,20.613703703703656,0.0
17,25,66.06851851851853,58.02777777777779,47.340740740740735,38.47962962962963,43.56462962962962,38.47962962962963,55.79444444444446,40.73999999999997,26.225925925925928,7.057407407407408,2.4899999999999998,0.18888888888888888,20.66722222222217,0.0
18,28,66.49629629629631,58.391481481481506,47.664814814814825,38.75,43.85740740740738,38.75,56.26296296296297,41.104444444444425,26.472222222222218,7.105555555555554,2.519629629629629,0.19444444444444445,20.828333333333283,0.0
19,29,66.63518518518518,58.50425925925929,47.75370370370371,38.80925925925926,43.92574074074072,38.80925925925926,56.39444444444445,41.18685185185183,26.511111111111113,7.122222222222222,2.5246296296296293,0.19444444444444445,20.882037037036987,0.0
20,30,66.77777777777777,58.618888888888925,47.83703703703704,38.87222222222222,43.998888888888864,38.87222222222222,56.535185185185185,41.27481481481479,26.55185185185185,7.138888888888888,2.5288888888888885,0.19444444444444445,20.93462962962958,0.0
21,1,67.08148148148148,58.875740740740774,48.02962962962963,39.03333333333333,44.18074074074072,39.03333333333333,56.82962962962963,41.46759259259257,26.66481481481481,7.159259259259258,2.5342592592592594,0.19444444444444445,21.04166666666661,0.0
22,2,67.23703703703704,59.00388888888892,48.13148148148147,39.13333333333333,44.282962962962955,39.13333333333333,57.00370370370371,41.58703703703701,26.72962962962963,7.174074074074074,2.5370370370370368,0.19444444444444445,21.095185185185134,0.0
