index,Price Date,Temp_Max,Temp_Avg,Temp_Min,Dew_Max,Dew_Avg,Dew_Min,Humid_Max,Humid_Avg,Humid_Min,Wind_Max,Wind_Avg,Wind_Min,Pressure_Avg,Precipitation_Total
0,1,92.775,78.94416666666662,63.16666666666666,50.275,57.65916666666666,50.275,75.53333333333333,51.3875,28.925,8.625,3.156666666666668,0.4166666666666667,29.702500000000025,0.0
1,2,92.725,78.8008333333333,62.925,49.94166666666667,57.38666666666667,49.94166666666667,75.51666666666667,51.149999999999984,28.53333333333333,8.6,3.117500000000001,0.39166666666666666,29.705000000000023,0.0
2,3,92.66666666666669,78.66666666666664,62.71666666666667,49.60833333333333,57.10333333333334,49.60833333333333,75.3,50.87583333333332,28.2,8.55,3.0791666666666675,0.35,29.708333333333357,0.0
3,4,92.61666666666666,78.5183333333333,62.525,49.36666666666667,56.87583333333333,49.36666666666667,75.20833333333333,50.72833333333333,27.90833333333333,8.5,3.039166666666668,0.325,29.71083333333336,0.0
4,5,92.58333333333331,78.39416666666664,62.33333333333334,49.125,56.66333333333333,49.125,75.10833333333333,50.57,27.61666666666667,8.475,3.010833333333335,0.325,29.713333333333374,0.0
5,7,92.5,78.10583333333331,61.86666666666667,48.46666666666667,56.09166666666667,48.46666666666667,75.09166666666667,50.00833333333333,26.841666666666665,8.558333333333334,3.0233333333333343,0.325,29.718333333333373,0.0
6,8,92.425,77.9458333333333,61.64166666666666,48.175,55.83000000000001,48.175,74.90833333333333,49.76916666666666,26.5,8.566666666666666,3.015000000000001,0.3083333333333333,29.720000000000038,0.0
7,9,92.30833333333334,77.77583333333331,61.4,47.91666666666666,55.57083333333333,47.91666666666666,74.8,49.57166666666666,26.3,8.533333333333333,2.9858333333333347,0.26666666666666666,29.721666666666714,0.0
8,10,92.21666666666668,77.6258333333333,61.19166666666667,47.625,55.28999999999999,47.625,74.575,49.30083333333332,25.975,8.541666666666666,2.9650000000000016,0.2416666666666667,29.723333333333372,0.0
9,11,92.13333333333334,77.48499999999996,61.0,47.325,55.01833333333333,47.325,74.325,49.03999999999999,25.70833333333333,8.533333333333333,2.946666666666668,0.21666666666666667,29.725000000000048,0.0
10,12,92.03333333333332,77.3308333333333,60.825,47.05,54.77,47.05,74.18333333333334,48.835,25.49166666666667,8.533333333333333,2.9350000000000014,0.2,29.726666666666713,0.0
11,17,91.45,76.49666666666664,60.38333333333333,46.325,53.59416666666666,46.325,73.85833333333333,48.15416666666666,24.941666666666666,8.616666666666667,2.9200000000000013,0.175,29.735833333333375,0.0
12,18,91.34166666666668,76.36416666666666,60.26666666666666,46.1,53.365,46.1,73.45833333333333,47.964166666666664,24.78333333333333,8.616666666666667,2.926666666666668,0.175,29.73833333333338,0.0
13,19,91.225,76.22916666666666,60.08333333333334,45.88333333333333,53.1425,45.88333333333333,73.275,47.82333333333334,24.68333333333333,8.575,2.9225000000000008,0.175,29.740833333333374,0.0
14,21,91.14166666666668,76.04916666666666,60.35833333333333,46.0,52.70666666666667,46.0,72.9,47.29666666666667,24.5,8.508333333333333,2.8983333333333348,0.175,29.74333333333337,0.0
15,22,91.04166666666669,75.91749999999998,60.175,45.75833333333333,52.47500000000001,45.75833333333333,72.8,47.06916666666668,24.23333333333333,8.525,2.886666666666668,0.15,29.74416666666671,0.0
16,23,90.89166666666668,75.75333333333332,59.98333333333333,45.51666666666666,52.23500000000002,45.51666666666666,72.7,46.89083333333334,24.125,8.516666666666667,2.870000000000001,0.15,29.745833333333373,0.0
17,24,90.74166666666666,75.57166666666666,59.75833333333333,45.25,51.96250000000001,45.25,72.55,46.70916666666667,23.95833333333333,8.533333333333333,2.8808333333333342,0.15,29.74750000000005,0.0
18,25,90.53333333333332,75.35916666666664,59.55,44.95,51.66166666666667,44.95,72.4,46.53416666666667,23.816666666666666,8.575,2.909166666666668,0.15,29.750000000000053,0.0
19,29,89.65,74.4983333333333,58.70833333333334,43.75,50.4525,43.75,71.39166666666667,45.8125,23.4,8.766666666666667,3.0525000000000007,0.15,29.761666666666716,0.0
20,30,89.49166666666666,74.32083333333331,59.10833333333333,44.01666666666666,50.1675,44.01666666666666,71.13333333333334,45.63416666666666,23.566666666666666,8.791666666666666,3.0683333333333342,0.15,29.763333333333392,0.0
21,31,89.33333333333331,74.14666666666666,58.86666666666667,43.76666666666666,49.88833333333334,43.76666666666666,70.90833333333333,45.4425,23.375,8.75,3.0800000000000014,0.15,29.765000000000054,0.0
22,1,89.14166666666668,73.92249999999999,58.64166666666666,43.5,49.62833333333334,43.5,70.775,45.355,23.28333333333333,8.783333333333333,3.1041666666666674,0.15,29.766666666666726,0.0
23,2,88.96666666666668,73.74,58.41666666666666,43.23333333333333,49.35416666666667,43.23333333333333,70.63333333333334,45.16333333333333,23.175,8.816666666666666,3.1333333333333337,0.15,29.76750000000005,0.0
24,4,88.64166666666668,73.43166666666666,58.19166666666667,42.875,49.05833333333335,42.875,70.425,45.10749999999999,23.23333333333333,8.883333333333333,3.2008333333333336,0.16666666666666666,29.770833333333393,0.0
25,6,88.39166666666668,73.1883333333333,58.01666666666666,42.516666666666666,48.73416666666667,42.516666666666666,70.14166666666667,44.92583333333333,23.20833333333333,8.925,3.24,0.16666666666666666,29.773333333333394,0.0
26,12,87.25,72.06916666666666,56.78333333333333,40.95,47.106666666666676,40.95,68.75,43.97000000000001,22.75,9.175,3.4266666666666667,0.16666666666666666,29.783333333333395,0.0
27,13,87.15833333333332,71.98416666666667,56.70833333333334,40.85833333333333,47.015,40.85833333333333,68.675,43.94333333333334,22.75,9.208333333333334,3.4525,0.16666666666666666,29.78416666666673,0.0
28,16,86.725,71.52833333333331,56.23333333333333,40.35833333333333,46.47916666666667,40.35833333333333,68.51666666666667,43.77083333333332,22.63333333333333,9.283333333333333,3.495833333333333,0.16666666666666666,29.787500000000065,0.0
29,18,86.44166666666666,71.29499999999999,55.95833333333334,40.125,46.20083333333333,40.125,68.38333333333334,43.651666666666664,22.60833333333333,9.316666666666666,3.5258333333333325,0.16666666666666666,29.78666666666672,0.0
30,19,86.35833333333332,71.23499999999999,55.91666666666666,40.2,46.2275,40.2,68.50833333333334,43.77416666666666,22.725,9.325,3.5341666666666662,0.16666666666666666,29.78666666666671,0.0
31,20,86.33333333333331,71.19916666666664,55.875,40.15833333333333,46.2125,40.15833333333333,68.54166666666667,43.80833333333333,22.725,9.333333333333334,3.5541666666666663,0.16666666666666666,29.78666666666671,0.0
32,26,85.625,70.6408333333333,55.45833333333334,39.775,45.8575,39.775,68.74166666666666,44.02416666666666,23.11666666666667,9.533333333333333,3.6641666666666657,0.16666666666666666,29.784166666666714,0.0
33,1,85.275,70.37999999999998,55.26666666666666,39.34166666666667,45.44666666666667,39.34166666666667,68.55833333333334,43.81500000000001,22.91666666666667,9.616666666666667,3.7116666666666664,0.18333333333333326,29.782500000000034,0.0
34,5,84.89166666666667,70.14166666666668,55.03333333333333,39.03333333333333,45.14333333333333,39.03333333333333,68.43333333333334,43.68166666666666,22.941666666666666,9.691666666666666,3.8116666666666665,0.20833333333333331,29.779166666666693,0.0
35,6,84.83333333333333,70.11083333333335,55.0,38.975,45.07833333333333,38.975,68.35,43.62416666666666,22.925,9.691666666666666,3.8091666666666657,0.20833333333333331,29.778333333333354,0.0
36,8,84.80833333333334,70.07999999999998,55.075,38.88333333333333,45.026666666666664,38.88333333333333,68.175,43.57833333333333,22.85833333333333,9.7,3.815833333333333,0.20833333333333331,29.777500000000014,0.0
37,18,84.11666666666666,69.83416666666666,54.90833333333333,37.891666666666666,43.98833333333334,37.891666666666666,66.30833333333334,42.3825,22.675,10.058333333333334,4.017499999999999,0.20833333333333331,29.78166666666667,0.0
38,19,84.14166666666667,69.87750000000001,54.95,37.775,43.87666666666668,37.775,66.10833333333333,42.20583333333333,22.60833333333333,10.083333333333334,4.034999999999998,0.20833333333333331,29.780833333333334,0.0
39,23,84.2,69.96666666666668,54.45833333333334,37.141666666666666,43.55083333333334,37.141666666666666,65.5,41.66833333333333,22.08333333333333,10.15,4.070833333333333,0.20833333333333331,29.77749999999999,0.0
40,26,84.43333333333334,70.25333333333333,54.75833333333333,37.09166666666667,43.47166666666668,37.09166666666667,64.78333333333333,41.22833333333333,21.9,10.175,4.095833333333333,0.20833333333333331,29.774999999999977,0.0
41,28,84.775,70.4991666666667,54.34166666666667,36.65,43.39750000000001,36.65,64.34166666666667,40.88,21.48333333333333,10.183333333333334,4.059166666666666,0.20833333333333331,29.772499999999965,0.0
