index,Price Date,Temp_Max,Temp_Avg,Temp_Min,Dew_Max,Dew_Avg,Dew_Min,Humid_Max,Humid_Avg,Humid_Min,Wind_Max,Wind_Avg,Wind_Min,Pressure_Avg,Precipitation_Total
0,1,84.3888888888889,74.73111111111113,63.22222222222222,56.492592592592594,66.57518518518518,56.492592592592594,99.91481481481482,79.61814814814818,44.07037037037037,15.648148148148149,8.693333333333333,2.851851851851852,26.805185185185103,0.0
1,2,84.35555555555554,74.68185185185186,63.16296296296297,56.42962962962963,66.51703703703703,56.42962962962963,99.91481481481482,79.60407407407409,44.04074074074074,15.662962962962967,8.704074074074073,2.851851851851852,26.805555555555475,0.0
2,3,84.32592592592594,74.63259259259259,62.918518518518525,56.25925925925926,66.4462962962963,56.25925925925926,99.91481481481482,79.56111111111113,43.95925925925926,15.677777777777774,8.698518518518517,2.848148148148148,26.805925925925845,0.0
3,4,84.2962962962963,74.58666666666667,62.844444444444434,56.17037037037037,66.38888888888887,56.17037037037037,99.91481481481482,79.55185185185188,43.918518518518525,15.685185185185185,8.696666666666665,2.844444444444445,26.80629629629621,0.0
4,5,84.26296296296294,74.53888888888889,62.785185185185185,56.12222222222222,66.34740740740739,56.12222222222222,99.91481481481482,79.5666666666667,43.914814814814825,15.677777777777774,8.689259259259257,2.844444444444445,26.807037037036963,0.0
5,7,84.2,74.44185185185188,62.66666666666666,56.055555555555564,66.27148148148146,56.055555555555564,99.91481481481482,79.61000000000004,43.911111111111104,15.685185185185185,8.684814814814812,2.833333333333333,26.807777777777694,0.0
6,8,84.16296296296295,74.38444444444444,62.4,55.86296296296296,66.19740740740738,55.86296296296296,99.91481481481482,79.57111111111115,43.814814814814824,15.685185185185185,8.674074074074072,2.829629629629629,26.80814814814807,0.0
7,9,84.12962962962962,74.32925925925926,62.31111111111111,55.74814814814815,66.1048148148148,55.74814814814815,99.91481481481482,79.51629629629633,43.75925925925926,15.692592592592593,8.665555555555553,2.8185185185185184,26.808518518518444,0.0
8,10,84.1037037037037,74.27185185185186,62.22962962962963,55.6814814814815,66.04777777777775,55.6814814814815,99.91481481481482,79.52814814814819,43.714814814814815,15.692592592592593,8.665185185185184,2.811111111111111,26.808888888888802,0.0
9,11,84.07777777777778,74.22555555555556,62.17407407407408,55.5962962962963,65.9774074074074,55.5962962962963,99.91481481481482,79.49222222222224,43.655555555555566,15.655555555555555,8.667407407407406,2.814814814814815,26.808888888888802,0.0
10,12,84.03333333333333,74.16592592592595,61.907407407407405,55.4037037037037,65.93444444444442,55.4037037037037,99.91481481481482,79.51111111111112,43.56666666666667,15.866666666666667,8.674814814814813,2.814814814814815,26.80296296296288,0.0
11,14,83.95185185185187,74.03962962962962,61.581481481481475,55.13333333333333,65.82185185185183,55.13333333333333,99.95555555555555,79.55629629629631,43.43333333333333,15.866666666666667,8.671481481481482,2.814814814814815,26.80148148148139,0.0
12,15,83.91111111111111,73.98851851851849,61.492592592592594,55.01481481481481,65.73407407407406,55.01481481481481,100.0,79.51814814814819,43.374074074074066,15.829629629629625,8.663703703703703,2.811111111111111,26.802222222222127,0.0
13,16,83.86296296296297,73.92925925925925,61.4,54.94814814814814,65.67074074074075,54.94814814814814,100.0,79.52000000000005,43.34814814814815,15.848148148148148,8.663703703703703,2.803703703703704,26.8025925925925,0.0
14,17,83.82222222222222,73.88814814814816,61.33333333333334,54.85555555555555,65.59888888888891,54.85555555555555,100.0,79.47814814814818,43.29259259259259,15.844444444444445,8.655925925925928,2.803703703703704,26.802962962962877,0.0
15,18,83.77777777777777,73.83481481481482,61.26666666666666,54.80740740740741,65.55703703703705,54.80740740740741,100.0,79.51074074074077,43.285185185185185,15.844444444444445,8.656296296296297,2.803703703703704,26.80333333333325,0.0
16,19,83.75555555555556,73.79814814814816,61.26666666666666,54.80740740740741,65.46333333333334,54.80740740740741,100.0,79.4177777777778,43.285185185185185,15.837037037037033,8.650740740740742,2.8,26.803703703703608,0.0
17,21,83.68148148148148,73.70296296296296,61.125925925925934,54.56296296296296,65.29185185185186,54.56296296296296,100.0,79.30962962962967,43.13703703703704,15.785185185185185,8.64740740740741,2.8,26.80481481481473,0.0
18,22,83.64074074074074,73.64814814814815,60.86666666666667,54.385185185185186,65.22222222222223,54.385185185185186,100.0,79.28777777777782,43.05185185185186,15.781481481481483,8.650000000000002,2.8,26.80333333333325,0.0
19,23,83.61481481481482,73.61777777777776,60.82592592592592,54.35185185185186,65.19,54.35185185185186,100.0,79.28555555555559,43.04074074074074,15.770370370370369,8.647407407407409,2.803703703703704,26.80333333333325,0.0
20,24,83.58148148148149,73.5811111111111,60.8037037037037,54.31851851851852,65.16148148148146,54.31851851851852,100.0,79.3081481481482,43.03703703703704,15.755555555555556,8.645185185185182,2.807407407407408,26.803703703703608,0.0
21,25,83.53333333333333,73.53740740740741,60.53703703703704,54.10740740740741,65.13555555555557,54.10740740740741,100.0,79.33407407407412,42.93333333333333,15.744444444444444,8.63888888888889,2.7962962962962963,26.802222222222127,0.0
22,26,83.5,73.50851851851851,60.507407407407406,54.06666666666667,65.1088888888889,54.06666666666667,100.0,79.34333333333338,42.92222222222223,15.722222222222221,8.636666666666665,2.8,26.8025925925925,0.0
23,28,83.42962962962962,73.46666666666667,60.48518518518519,54.00370370370371,65.0651851851852,54.00370370370371,100.0,79.33888888888895,42.93333333333333,15.614814814814816,8.622592592592591,2.811111111111111,26.803703703703622,0.0
24,29,83.3962962962963,73.44333333333334,60.71111111111111,54.2037037037037,65.05037037037039,54.2037037037037,100.0,79.37814814814818,43.088888888888896,15.637037037037036,8.631851851851849,2.811111111111111,26.80444444444436,0.0
